source_file,condition,role,run,behavior_key,behavior,behavior_count,behavior_denominator,behavior_percent,threshold_percent,present
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,91,protective_behavior,Protective Behavior,93.0,2551.0,3.645629165033321,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,92,protective_behavior,Protective Behavior,93.0,2542.0,3.6585365853658534,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,93,protective_behavior,Protective Behavior,93.0,2561.0,3.631393986723936,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,94,protective_behavior,Protective Behavior,92.0,2548.0,3.610675039246468,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,95,protective_behavior,Protective Behavior,93.0,2522.0,3.687549563838224,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,96,protective_behavior,Protective Behavior,87.0,2583.0,3.368176538908246,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,97,protective_behavior,Protective Behavior,92.0,2564.0,3.58814352574103,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,98,protective_behavior,Protective Behavior,93.0,2533.0,3.671535728385314,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,99,protective_behavior,Protective Behavior,121.0,2512.0,4.81687898089172,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,100,protective_behavior,Protective Behavior,97.0,2518.0,3.852263701350278,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,101,protective_behavior,Protective Behavior,108.0,2511.0,4.301075268817205,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,102,protective_behavior,Protective Behavior,96.0,2549.0,3.7661828167908986,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,103,protective_behavior,Protective Behavior,98.0,2532.0,3.8704581358609795,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,104,protective_behavior,Protective Behavior,102.0,2530.0,4.0316205533596845,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,105,protective_behavior,Protective Behavior,93.0,2574.0,3.613053613053613,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,106,protective_behavior,Protective Behavior,96.0,2526.0,3.800475059382423,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,107,protective_behavior,Protective Behavior,108.0,2542.0,4.248623131392605,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,108,protective_behavior,Protective Behavior,114.0,2561.0,4.451386177274502,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,109,protective_behavior,Protective Behavior,90.0,2556.0,3.5211267605633805,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,110,protective_behavior,Protective Behavior,96.0,2533.0,3.7899723647848402,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,111,protective_behavior,Protective Behavior,111.0,2586.0,4.292343387470997,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,112,protective_behavior,Protective Behavior,83.0,2556.0,3.2472613458528947,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,113,protective_behavior,Protective Behavior,107.0,2549.0,4.197724597881522,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,114,protective_behavior,Protective Behavior,89.0,2540.0,3.503937007874016,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,115,protective_behavior,Protective Behavior,97.0,2501.0,3.878448620551779,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,116,protective_behavior,Protective Behavior,96.0,2548.0,3.767660910518053,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,117,protective_behavior,Protective Behavior,106.0,2547.0,4.161758932076953,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,118,protective_behavior,Protective Behavior,108.0,2506.0,4.309656823623304,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,119,protective_behavior,Protective Behavior,99.0,2540.0,3.8976377952755907,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,120,protective_behavior,Protective Behavior,100.0,2554.0,3.915426781519186,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,121,protective_behavior,Protective Behavior,92.0,2553.0,3.6036036036036037,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,122,protective_behavior,Protective Behavior,105.0,2569.0,4.087193460490464,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,123,protective_behavior,Protective Behavior,92.0,2529.0,3.6378015025701855,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,124,protective_behavior,Protective Behavior,95.0,2548.0,3.7284144427001573,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,125,protective_behavior,Protective Behavior,85.0,2557.0,3.3242080563159955,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,126,protective_behavior,Protective Behavior,111.0,2515.0,4.41351888667992,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,127,protective_behavior,Protective Behavior,105.0,2561.0,4.099960952752832,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,128,protective_behavior,Protective Behavior,96.0,2551.0,3.7632301058408464,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,129,protective_behavior,Protective Behavior,95.0,2551.0,3.724029792238338,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,130,protective_behavior,Protective Behavior,89.0,2540.0,3.503937007874016,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,131,protective_behavior,Protective Behavior,83.0,2513.0,3.302825308396339,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,132,protective_behavior,Protective Behavior,98.0,2509.0,3.9059386209645277,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,133,protective_behavior,Protective Behavior,103.0,2583.0,3.9876113046844757,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,134,protective_behavior,Protective Behavior,110.0,2588.0,4.250386398763524,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,135,protective_behavior,Protective Behavior,99.0,2545.0,3.8899803536345776,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,136,protective_behavior,Protective Behavior,86.0,2550.0,3.3725490196078427,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,137,protective_behavior,Protective Behavior,104.0,2531.0,4.109047807190834,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,138,protective_behavior,Protective Behavior,98.0,2523.0,3.884264764169639,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,139,protective_behavior,Protective Behavior,82.0,2529.0,3.242388295769079,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,140,protective_behavior,Protective Behavior,99.0,2515.0,3.9363817097415508,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,141,protective_behavior,Protective Behavior,106.0,2532.0,4.1864139020537126,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,142,protective_behavior,Protective Behavior,92.0,2489.0,3.696263559662515,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,143,protective_behavior,Protective Behavior,97.0,2550.0,3.8039215686274512,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,144,protective_behavior,Protective Behavior,102.0,2521.0,4.046013486711622,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,145,protective_behavior,Protective Behavior,104.0,2542.0,4.091266719118805,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,146,protective_behavior,Protective Behavior,119.0,2541.0,4.683195592286501,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,147,protective_behavior,Protective Behavior,105.0,2514.0,4.176610978520286,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,148,protective_behavior,Protective Behavior,116.0,2546.0,4.556166535742341,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,149,protective_behavior,Protective Behavior,97.0,2548.0,3.80690737833595,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,150,protective_behavior,Protective Behavior,107.0,2527.0,4.2342698852394145,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,151,protective_behavior,Protective Behavior,89.0,2554.0,3.4847298355520753,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,152,protective_behavior,Protective Behavior,103.0,2547.0,4.043973301923832,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,153,protective_behavior,Protective Behavior,103.0,2538.0,4.058313632781719,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,154,protective_behavior,Protective Behavior,108.0,2541.0,4.250295159386068,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,155,protective_behavior,Protective Behavior,102.0,2553.0,3.9952996474735603,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,156,protective_behavior,Protective Behavior,106.0,2529.0,4.191379992091735,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,157,protective_behavior,Protective Behavior,108.0,2513.0,4.297652208515719,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,158,protective_behavior,Protective Behavior,98.0,2549.0,3.844644958807376,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,159,protective_behavior,Protective Behavior,107.0,2587.0,4.136064940085041,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,160,protective_behavior,Protective Behavior,105.0,2539.0,4.135486411973218,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,161,protective_behavior,Protective Behavior,116.0,2552.0,4.545454545454546,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,162,protective_behavior,Protective Behavior,96.0,2491.0,3.853873946206343,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,163,protective_behavior,Protective Behavior,107.0,2564.0,4.173166926677068,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,164,protective_behavior,Protective Behavior,98.0,2538.0,3.8613081166272654,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,165,protective_behavior,Protective Behavior,94.0,2564.0,3.6661466458658345,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,166,protective_behavior,Protective Behavior,100.0,2556.0,3.912363067292645,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,167,protective_behavior,Protective Behavior,90.0,2555.0,3.522504892367906,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,168,protective_behavior,Protective Behavior,101.0,2530.0,3.992094861660079,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,169,protective_behavior,Protective Behavior,109.0,2539.0,4.293028751476959,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,170,protective_behavior,Protective Behavior,109.0,2527.0,4.3134151167392165,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,171,protective_behavior,Protective Behavior,98.0,2585.0,3.7911025145067696,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,172,protective_behavior,Protective Behavior,97.0,2511.0,3.8630027877339703,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,173,protective_behavior,Protective Behavior,98.0,2539.0,3.85978731784167,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,174,protective_behavior,Protective Behavior,97.0,2565.0,3.781676413255361,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,175,protective_behavior,Protective Behavior,106.0,2521.0,4.204680682268941,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,176,protective_behavior,Protective Behavior,87.0,2534.0,3.4333070244672457,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,177,protective_behavior,Protective Behavior,103.0,2562.0,4.020296643247463,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,178,protective_behavior,Protective Behavior,98.0,2528.0,3.8765822784810124,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,179,protective_behavior,Protective Behavior,93.0,2586.0,3.596287703016241,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,180,protective_behavior,Protective Behavior,85.0,2522.0,3.3703409992069786,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,181,protective_behavior,Protective Behavior,100.0,2569.0,3.892565200467108,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,182,protective_behavior,Protective Behavior,110.0,2552.0,4.310344827586207,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,183,protective_behavior,Protective Behavior,102.0,2531.0,4.030027657052548,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,184,protective_behavior,Protective Behavior,105.0,2545.0,4.12573673870334,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,185,protective_behavior,Protective Behavior,110.0,2556.0,4.303599374021909,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,186,protective_behavior,Protective Behavior,89.0,2522.0,3.528945281522601,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,187,protective_behavior,Protective Behavior,103.0,2578.0,3.9953452288595805,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,188,protective_behavior,Protective Behavior,96.0,2514.0,3.8186157517899764,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,189,protective_behavior,Protective Behavior,79.0,2527.0,3.126236644242184,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,190,protective_behavior,Protective Behavior,104.0,2561.0,4.060913705583756,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,191,protective_behavior,Protective Behavior,88.0,2523.0,3.48791121680539,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,192,protective_behavior,Protective Behavior,99.0,2567.0,3.856641994546163,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,193,protective_behavior,Protective Behavior,92.0,2560.0,3.5937499999999996,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,194,protective_behavior,Protective Behavior,97.0,2556.0,3.7949921752738653,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,195,protective_behavior,Protective Behavior,105.0,2531.0,4.1485578822599765,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,196,protective_behavior,Protective Behavior,107.0,2515.0,4.254473161033797,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,197,protective_behavior,Protective Behavior,80.0,2581.0,3.0995738086013174,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,198,protective_behavior,Protective Behavior,90.0,2551.0,3.528028224225794,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,199,protective_behavior,Protective Behavior,92.0,2529.0,3.6378015025701855,7.091133199926835,0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,200,protective_behavior,Protective Behavior,86.0,2552.0,3.369905956112853,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,1,protective_behavior,Protective Behavior,92.0,2467.0,3.7292257802999593,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,2,protective_behavior,Protective Behavior,114.0,2526.0,4.513064133016627,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,3,protective_behavior,Protective Behavior,102.0,2472.0,4.12621359223301,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,4,protective_behavior,Protective Behavior,96.0,2488.0,3.858520900321544,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,5,protective_behavior,Protective Behavior,113.0,2521.0,4.482348274494248,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,6,protective_behavior,Protective Behavior,97.0,2478.0,3.914447134786118,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,7,protective_behavior,Protective Behavior,85.0,2459.0,3.4566897112647417,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,8,protective_behavior,Protective Behavior,110.0,2453.0,4.484304932735426,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,9,protective_behavior,Protective Behavior,106.0,2480.0,4.274193548387097,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,10,protective_behavior,Protective Behavior,94.0,2496.0,3.766025641025641,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,11,protective_behavior,Protective Behavior,99.0,2457.0,4.029304029304029,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,12,protective_behavior,Protective Behavior,92.0,2425.0,3.793814432989691,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,13,protective_behavior,Protective Behavior,98.0,2444.0,4.009819967266775,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,14,protective_behavior,Protective Behavior,105.0,2491.0,4.2151746286631875,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,15,protective_behavior,Protective Behavior,94.0,2490.0,3.775100401606426,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,16,protective_behavior,Protective Behavior,103.0,2457.0,4.192104192104193,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,17,protective_behavior,Protective Behavior,100.0,2469.0,4.050222762251924,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,18,protective_behavior,Protective Behavior,96.0,2483.0,3.8662907772855415,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,19,protective_behavior,Protective Behavior,87.0,2506.0,3.471667996807662,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,20,protective_behavior,Protective Behavior,112.0,2474.0,4.527081649151172,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,21,protective_behavior,Protective Behavior,102.0,2500.0,4.08,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,22,protective_behavior,Protective Behavior,104.0,2437.0,4.267542059909725,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,23,protective_behavior,Protective Behavior,106.0,2453.0,4.321239298817774,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,24,protective_behavior,Protective Behavior,100.0,2506.0,3.9904229848363926,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,25,protective_behavior,Protective Behavior,100.0,2468.0,4.051863857374392,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,26,protective_behavior,Protective Behavior,108.0,2489.0,4.339092004821214,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,27,protective_behavior,Protective Behavior,96.0,2456.0,3.908794788273615,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,28,protective_behavior,Protective Behavior,111.0,2485.0,4.466800804828973,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,29,protective_behavior,Protective Behavior,96.0,2474.0,3.8803556992724335,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,30,protective_behavior,Protective Behavior,116.0,2466.0,4.703974047039741,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,31,protective_behavior,Protective Behavior,92.0,2448.0,3.758169934640523,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,32,protective_behavior,Protective Behavior,103.0,2475.0,4.161616161616162,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,33,protective_behavior,Protective Behavior,97.0,2506.0,3.8707102952913006,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,34,protective_behavior,Protective Behavior,111.0,2486.0,4.465004022526147,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,35,protective_behavior,Protective Behavior,85.0,2483.0,3.4232782923882397,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,36,protective_behavior,Protective Behavior,87.0,2467.0,3.526550466153223,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,37,protective_behavior,Protective Behavior,108.0,2470.0,4.37246963562753,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,38,protective_behavior,Protective Behavior,86.0,2497.0,3.4441329595514616,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,39,protective_behavior,Protective Behavior,106.0,2459.0,4.31069540463603,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,40,protective_behavior,Protective Behavior,100.0,2472.0,4.0453074433656955,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,41,protective_behavior,Protective Behavior,103.0,2463.0,4.1818920016240355,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,42,protective_behavior,Protective Behavior,105.0,2461.0,4.2665583096302315,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,43,protective_behavior,Protective Behavior,104.0,2460.0,4.227642276422764,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,44,protective_behavior,Protective Behavior,104.0,2506.0,4.150039904229849,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,45,protective_behavior,Protective Behavior,96.0,2482.0,3.8678485092667207,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,46,protective_behavior,Protective Behavior,111.0,2511.0,4.4205495818399045,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,47,protective_behavior,Protective Behavior,103.0,2474.0,4.163298302344382,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,48,protective_behavior,Protective Behavior,112.0,2477.0,4.521598708114655,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,49,protective_behavior,Protective Behavior,96.0,2495.0,3.847695390781563,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,50,protective_behavior,Protective Behavior,111.0,2483.0,4.470398711236408,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,51,protective_behavior,Protective Behavior,104.0,2463.0,4.222492894843686,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,52,protective_behavior,Protective Behavior,130.0,2491.0,5.218787635487756,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,53,protective_behavior,Protective Behavior,103.0,2504.0,4.113418530351438,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,54,protective_behavior,Protective Behavior,87.0,2446.0,3.5568274734260017,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,55,protective_behavior,Protective Behavior,91.0,2442.0,3.7264537264537267,7.091133199926835,0
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,56,protective_behavior,Protective Behavior,102.0,2495.0,4.088176352705411,7.091133199926835,0
