allies_condition,healthy_friendliness,community_trusting_vulnerability,protective_behavior,fearful_withdrawn_relationship,willingness_to_flee,learned_helplessness,bully_behavior,aggressive_withdrawn_relationship,dangerous_trust
Standard Allies (Low Threat),9.937888198757763,0.0,11.712511091393079,0.0,0.08873114463176575,0.0,28.66015971606034,23.957409050576754,25.643300798580302
Standard Allies (Low Threat),4.9464138499587795,0.08244023083264633,22.011541632316572,0.0,1.2366034624896949,0.0,33.800494641384994,28.441879637262986,9.480626545754328
Standard Allies (Low Threat),4.575645756457565,0.07380073800738007,16.014760147601475,0.0,0.0,0.0,45.46125461254613,26.051660516605168,7.822878228782288
Standard Allies (Low Threat),5.909797822706065,0.0,17.807153965785382,0.0,0.07776049766718507,0.0,39.346811819595644,24.105754276827373,12.752721617418352
Standard Allies (Low Threat),0.0,0.0,30.295566502463053,0.0,0.6568144499178982,0.0,36.69950738916256,30.870279146141215,1.477832512315271
Standard Allies (Low Threat),13.930348258706468,0.29850746268656714,6.3681592039801,0.19900497512437812,0.0,0.0,28.65671641791045,24.676616915422887,25.870646766169155
Standard Allies (Low Threat),13.608957795004306,0.25839793281653745,10.766580534022394,0.08613264427217916,0.08613264427217916,0.0,31.955211024978468,21.705426356589147,21.533161068044787
Standard Allies (Low Threat),0.317208564631245,0.0,13.402061855670103,0.0,1.0309278350515463,0.0,38.065027755749405,31.641554321966694,15.543219666931007
Standard Allies (Low Threat),0.0,0.0,29.6875,0.0,0.16447368421052633,0.0,37.088815789473685,31.74342105263158,1.3157894736842106
Standard Allies (Low Threat),13.160854893138358,0.6749156355455568,15.29808773903262,0.0,0.3374578177727784,0.0,37.907761529808774,30.033745781777277,2.5871766029246346
Standard Allies (Low Threat),9.664848012470772,0.0,16.056118472330475,0.0,0.0,0.0,37.568199532346064,22.837100545596257,13.87373343725643
Standard Allies (Low Threat),0.0,0.0,12.737430167597765,0.33519553072625696,1.5642458100558658,0.0,39.55307262569833,42.68156424581006,3.1284916201117317
Standard Allies (Low Threat),0.22988505747126436,0.3831417624521073,17.011494252873565,0.0,0.0,0.0,40.15325670498084,28.96551724137931,13.256704980842912
Standard Allies (Low Threat),7.435653002859866,0.0,4.7664442326024785,0.8579599618684461,0.2859866539561487,0.0,34.0324118207817,29.170638703527167,23.450905624404193
Standard Allies (Low Threat),3.820598006644518,0.24916943521594684,26.495016611295682,0.0,1.079734219269103,0.0,36.461794019933556,29.069767441860463,2.823920265780731
Standard Allies (Low Threat),6.743421052631579,0.24671052631578946,8.388157894736842,0.0,0.9868421052631579,0.0,33.141447368421055,28.042763157894736,22.450657894736842
Standard Allies (Low Threat),6.050228310502283,0.0,6.164383561643835,0.0,0.0,0.0,32.64840182648402,38.013698630136986,17.123287671232877
Standard Allies (Low Threat),39.04761904761905,0.0,0.0,0.0,0.0,0.0,22.38095238095238,0.47619047619047616,38.095238095238095
Standard Allies (Low Threat),0.0,0.0,24.75862068965517,0.0,1.2413793103448276,0.0,43.310344827586206,27.724137931034484,2.9655172413793105
Standard Allies (Low Threat),17.15362865221489,0.0942507068803016,5.27803958529689,0.2827521206409048,0.471253534401508,0.0,25.447690857681433,19.604147031102734,31.66823751178134
Standard Allies (Low Threat),8.652094717668488,0.0,6.0109289617486334,0.273224043715847,0.0,0.0,32.96903460837887,27.049180327868854,25.04553734061931
Standard Allies (Low Threat),0.42689434364994666,0.10672358591248667,12.059765208110992,0.7470651013874067,0.0,0.0,43.970117395944506,41.72892209178229,0.96051227321238
Standard Allies (Low Threat),2.1256038647342996,0.0966183574879227,13.719806763285025,0.1932367149758454,0.0,0.0,40.0,36.03864734299517,7.826086956521739
Standard Allies (Low Threat),15.398550724637682,0.4528985507246377,4.619565217391305,0.0,0.4528985507246377,0.0,26.268115942028984,21.3768115942029,31.431159420289855
Standard Allies (Low Threat),0.7234726688102894,0.24115755627009647,24.276527331189712,0.0,1.045016077170418,0.0,41.39871382636656,31.7524115755627,0.5627009646302251
