source_file,source_path,agent_type,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,103,5.030181086519115,27.76659959758551,32.59557344064387,34.60764587525151
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,104,4.098360655737705,77.23132969034609,10.4735883424408,8.19672131147541
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,105,4.7664442326024785,71.87797902764538,7.626310772163966,15.72926596758818
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,106,5.28673835125448,68.99641577060932,5.555555555555555,20.161290322580644
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,107,6.474820143884892,37.51284686536485,28.776978417266186,27.235354573484074
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,108,4.44064901793339,73.09991460290351,6.31938514090521,16.1400512382579
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,109,6.313645621181263,7.3319755600814664,39.81670061099796,46.537678207739305
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,110,5.206286836935167,10.903732809430256,39.09626719056975,44.79371316306484
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,111,6.380857427716849,40.07976071784646,22.033898305084744,31.505483549351943
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,112,5.531547104580812,77.52808988764045,8.47018150388937,8.47018150388937
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,113,6.321839080459771,66.18773946360153,8.333333333333332,19.157088122605366
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,114,5.691854759568204,29.146221786064768,38.959764474975465,26.20215897939156
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,115,6.086956521739131,26.3768115942029,39.710144927536234,27.82608695652174
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,116,4.732142857142857,60.535714285714285,16.428571428571427,18.303571428571427
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,117,5.5080721747388415,74.64387464387464,10.0664767331434,9.781576448243115
