allies_condition,healthy_friendliness,community_trusting_vulnerability,protective_behavior,fearful_withdrawn_relationship,willingness_to_flee,learned_helplessness,bully_behavior,aggressive_withdrawn_relationship,dangerous_trust
Standard Allies (Moderate Threat),0.0,0.36798528058877644,19.411223551057958,0.6439742410303588,1.5639374425022998,0.0,40.29438822447102,35.23459061637534,2.483900643974241
Standard Allies (Moderate Threat),6.77710843373494,0.0,17.319277108433734,0.0,0.0,0.0,40.286144578313255,23.569277108433734,12.048192771084338
Standard Allies (Moderate Threat),0.200133422281521,0.066711140760507,21.61440960640427,0.0,1.134089392928619,0.0,49.499666444296196,26.551034022681787,0.933955970647098
Standard Allies (Moderate Threat),16.944444444444443,0.09259259259259259,1.7592592592592593,0.09259259259259259,0.37037037037037035,0.0,31.203703703703702,20.185185185185187,29.35185185185185
Standard Allies (Moderate Threat),9.005145797598628,0.0,10.977701543739279,0.0,0.6003430531732419,0.0,30.102915951972555,25.986277873070325,23.32761578044597
Standard Allies (Moderate Threat),10.149488591660111,0.0,10.38552321007081,0.0,0.5507474429583006,0.0,36.42800944138474,21.400472069236823,21.08575924468922
Standard Allies (Moderate Threat),11.436170212765957,0.0,9.21985815602837,0.0,0.0,0.0,31.914893617021278,22.78368794326241,24.645390070921987
Standard Allies (Moderate Threat),10.68825910931174,0.0,15.708502024291498,0.0,0.32388663967611336,0.0,37.81376518218624,19.59514170040486,15.870445344129555
Standard Allies (Moderate Threat),0.49554013875123887,0.5946481665014867,20.01982160555005,0.39643211100099107,0.49554013875123887,0.0,39.24677898909812,36.86818632309217,1.8830525272547076
Standard Allies (Moderate Threat),0.3646308113035551,0.27347310847766637,19.5077484047402,0.3646308113035551,1.276207839562443,0.0,39.28896991795807,37.64813126709207,1.276207839562443
Standard Allies (Moderate Threat),0.1,0.1,8.6,0.0,0.0,0.0,45.6,41.4,4.2
Standard Allies (Moderate Threat),0.9538950715421304,0.0,25.914149443561207,0.397456279809221,0.794912559618442,0.0,35.453100158982515,29.491255961844196,6.995230524642289
Standard Allies (Moderate Threat),0.683371298405467,0.22779043280182232,10.136674259681094,0.0,0.0,0.0,44.533029612756266,42.93849658314351,1.4806378132118452
Standard Allies (Moderate Threat),1.0405827263267429,0.31217481789802287,9.885535900104058,0.5202913631633714,0.9365244536940687,0.0,46.09781477627472,39.02185223725286,2.18522372528616
Standard Allies (Moderate Threat),7.9787234042553195,0.0,25.26595744680851,0.0,0.0,0.0,30.585106382978722,26.418439716312058,9.75177304964539
Standard Allies (Moderate Threat),1.4204545454545454,0.1893939393939394,11.268939393939394,0.2840909090909091,1.6098484848484849,0.0,43.75,39.39393939393939,2.0833333333333335
Standard Allies (Moderate Threat),0.08453085376162299,0.0,19.78021978021978,0.0,1.521555367709214,0.0,43.11073541842772,32.88250211327134,2.620456466610313
Standard Allies (Moderate Threat),0.0,0.0,25.43554006968641,0.0,0.975609756097561,0.0,43.832752613240416,28.71080139372822,1.0452961672473868
Standard Allies (Moderate Threat),2.2151898734177213,0.0,26.661392405063292,0.31645569620253167,1.1075949367088607,0.0,37.2626582278481,29.193037974683545,3.2436708860759493
Standard Allies (Moderate Threat),4.619332763045338,0.3421727972626176,23.438836612489307,0.0,0.5132591958939264,0.0,35.24379811804962,28.999144568006844,6.8434559452523525
Standard Allies (Moderate Threat),15.215398716773603,0.18331805682859761,4.949587534372136,0.09165902841429881,0.36663611365719523,0.0,31.255728689275895,19.156736938588452,28.780934922089827
Standard Allies (Moderate Threat),0.33482142857142855,0.5580357142857143,11.71875,0.33482142857142855,0.44642857142857145,0.0,40.736607142857146,44.53125,1.3392857142857142
Standard Allies (Moderate Threat),7.884761182714177,0.0,18.11978771796816,0.0,0.0,0.0,41.31918119787718,21.607278241091738,11.068991660348749
Standard Allies (Moderate Threat),2.0193861066235863,0.0,26.65589660743134,0.16155088852988692,1.050080775444265,0.0,36.18739903069467,30.936995153473344,2.988691437802908
Standard Allies (Moderate Threat),0.15785319652722968,0.15785319652722968,20.284135753749013,0.15785319652722968,1.5785319652722967,0.0,42.857142857142854,33.70165745856354,1.1049723756906078
Standard Allies (Moderate Threat),18.130841121495326,0.09345794392523364,3.0841121495327104,0.18691588785046728,0.5607476635514018,0.0,24.299065420560748,19.065420560747665,34.57943925233645
Standard Allies (Moderate Threat),0.704225352112676,0.2012072434607646,18.309859154929576,0.1006036217303823,0.30181086519114686,0.0,40.84507042253521,37.223340040241446,2.3138832997987926
Standard Allies (Moderate Threat),1.386748844375963,0.23112480739599384,25.80893682588598,0.3081664098613251,0.3081664098613251,0.0,37.134052388289675,32.973805855161785,1.8489984591679507
