source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,58,28.751787834850468,2.921624317435267,-17.412908329493536,-14.260503822792202
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,59,7.301146305654342,-16.266644862978453,-18.57158861229008,27.537087169614182
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,60,8.09471052708875,-15.971217174586489,-19.793750233960836,27.67025688145857
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,61,1.556280728742781,-14.970315301874328,-18.831752674322292,32.24578724745384
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,62,0.4016104705508887,-16.87713970996138,-19.6836175635921,36.159146803002585
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,63,36.1075886410009,-16.49672826821285,-18.762845442891173,-0.848014929896884
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,64,4.7907625724697915,-17.26472309743385,-19.851422472559126,32.32538299752318
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,65,34.71480940322635,-15.678498278752846,-18.67137245585314,-0.36493866862036484
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,66,31.718802373221706,-18.46986250085014,-18.92496773858464,5.676027866213076
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,67,23.691388639261042,-18.62244269853894,-19.383896650947676,14.314950710225567
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,68,27.24165941980872,-17.604304515282376,-19.626049333449277,9.988694428922933
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,69,37.58325862162013,-18.254655089549907,-19.78246756847451,0.45386403640427986
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,70,46.3965913402592,-11.46059303616371,-19.653996466788712,-15.282001837306783
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,71,43.48891301973685,-13.126662775627945,-18.268390677513196,-12.093859566595706
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,72,9.998799529623355,-17.939007587972757,-19.174231583354103,27.114439641703505
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,73,29.605597389696328,-16.916303945181777,-18.162870309984097,5.473576865469546
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,74,12.178432194692917,-17.095061889658126,-19.679422185632085,24.596051880597294
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,75,26.796145485847816,-12.141378425857614,-18.246125421603082,3.591358361612876
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,76,8.469619182024239,-17.132406138452108,-19.067191215670817,27.729978172098683
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,77,11.921129482775228,-16.47693085192342,-19.83811108285004,24.393912451998233
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,78,27.418003400440128,-15.884259081611347,-19.220956146207698,7.68721182737891
