source_file,source_path,run,total_complex_behaviors,learned_helplessness_pct,protective_behavior,community_trusting_vulnerability,healthy_friendliness,bully_behavior,aggressive_withdrawn_relationship,learned_helplessness,dangerous_trust,latent_group
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,761,980.0,0.8163265306122449,306.0,0.0,379.0,243.0,14.0,8.0,30.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,762,890.0,27.303370786516858,43.0,0.0,15.0,195.0,371.0,243.0,23.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,763,1020.0,23.52941176470588,42.0,0.0,5.0,283.0,426.0,240.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,764,799.0,2.6282853566958697,302.0,0.0,350.0,67.0,22.0,21.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,765,994.0,0.1006036217303823,288.0,0.0,262.0,284.0,114.0,1.0,45.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,766,995.0,26.532663316582916,42.0,0.0,3.0,235.0,425.0,264.0,26.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,767,1046.0,22.179732313575524,42.0,0.0,10.0,332.0,414.0,232.0,16.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,768,1005.0,1.0945273631840797,338.0,0.0,343.0,271.0,11.0,11.0,31.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,769,967.0,0.5170630816959669,310.0,0.0,339.0,239.0,38.0,5.0,36.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,770,916.0,30.458515283842797,49.0,0.0,14.0,180.0,372.0,279.0,22.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,771,1362.0,17.327459618208515,55.0,0.0,70.0,628.0,350.0,236.0,23.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,772,1290.0,21.782945736434108,43.0,0.0,18.0,554.0,370.0,281.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,773,1098.0,23.224043715846996,24.0,0.0,25.0,390.0,372.0,255.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,774,1342.0,14.605067064083457,54.0,0.0,39.0,659.0,352.0,196.0,42.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,775,1217.0,10.682004930156122,148.0,0.0,171.0,490.0,233.0,130.0,45.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,776,1308.0,14.755351681957189,102.0,0.0,121.0,575.0,268.0,193.0,49.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,777,1219.0,15.504511894995899,90.0,0.0,112.0,511.0,285.0,189.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,778,946.0,0.0,317.0,0.0,376.0,196.0,35.0,0.0,22.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,779,940.0,29.04255319148936,33.0,0.0,13.0,196.0,390.0,273.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,780,975.0,24.615384615384617,50.0,0.0,10.0,227.0,416.0,240.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,781,969.0,0.0,310.0,0.0,359.0,241.0,26.0,0.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,782,863.0,0.6952491309385863,246.0,0.0,373.0,202.0,11.0,6.0,25.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,783,1083.0,27.60849492151431,40.0,0.0,22.0,317.0,372.0,299.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,784,1392.0,20.474137931034484,41.0,0.0,16.0,673.0,348.0,285.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,785,1116.0,10.21505376344086,181.0,0.0,128.0,379.0,278.0,114.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,786,894.0,32.997762863534675,31.0,0.0,10.0,158.0,377.0,295.0,23.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,787,1064.0,24.342105263157894,30.0,0.0,19.0,372.0,347.0,259.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,788,997.0,26.980942828485453,65.0,0.0,15.0,260.0,369.0,269.0,19.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,789,1122.0,6.59536541889483,192.0,0.0,147.0,397.0,273.0,74.0,39.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,790,1056.0,20.833333333333336,63.0,0.0,48.0,336.0,360.0,220.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,791,1122.0,21.74688057040998,69.0,0.0,2.0,402.0,385.0,244.0,20.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,792,1025.0,23.414634146341466,54.0,0.0,11.0,321.0,372.0,240.0,27.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,793,1041.0,25.936599423631122,35.0,0.0,0.0,280.0,435.0,270.0,21.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,794,975.0,25.64102564102564,41.0,0.0,5.0,230.0,425.0,250.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,795,1015.0,21.182266009852217,60.0,0.0,0.0,322.0,390.0,215.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,796,995.0,23.115577889447238,58.0,0.0,6.0,273.0,399.0,230.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,797,1012.0,0.0,308.0,0.0,400.0,274.0,4.0,0.0,26.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,798,1226.0,9.216965742251224,191.0,0.0,55.0,503.0,333.0,113.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,799,1088.0,14.338235294117647,148.0,0.0,84.0,393.0,274.0,156.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,800,1218.0,3.776683087027915,254.0,0.0,168.0,477.0,235.0,46.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,801,1098.0,21.948998178506375,24.0,0.0,2.0,390.0,394.0,241.0,47.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,802,871.0,30.76923076923077,31.0,0.0,5.0,139.0,399.0,268.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,803,979.0,0.5107252298263534,311.0,0.0,319.0,240.0,74.0,5.0,30.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,804,1062.0,12.900188323917137,177.0,0.0,141.0,314.0,257.0,137.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,805,1047.0,1.3371537726838587,267.0,0.0,297.0,341.0,95.0,14.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,806,1116.0,19.71326164874552,48.0,0.0,2.0,403.0,415.0,220.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,807,1123.0,7.836153161175423,164.0,0.0,118.0,435.0,286.0,88.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,808,951.0,24.079915878023133,50.0,0.0,14.0,226.0,391.0,229.0,41.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,809,873.0,2.0618556701030926,291.0,0.0,375.0,135.0,19.0,18.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,810,1305.0,20.45977011494253,44.0,0.0,38.0,587.0,337.0,267.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,811,957.0,0.7314524555903866,277.0,0.0,284.0,250.0,118.0,7.0,21.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,812,1060.0,22.452830188679247,64.0,0.0,2.0,340.0,387.0,238.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,813,1026.0,23.976608187134502,44.0,0.0,12.0,295.0,410.0,246.0,19.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,814,982.0,0.0,320.0,0.0,368.0,262.0,1.0,0.0,31.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,815,1078.0,4.638218923933209,239.0,0.0,111.0,369.0,278.0,50.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,816,959.0,0.31282586027111575,316.0,0.0,392.0,205.0,15.0,3.0,28.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,817,985.0,26.091370558375637,56.0,0.0,6.0,262.0,374.0,257.0,30.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,818,973.0,23.43268242548818,65.0,0.0,8.0,278.0,370.0,228.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,819,918.0,1.1982570806100217,302.0,0.0,327.0,184.0,42.0,11.0,52.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,820,1016.0,26.279527559055115,40.0,0.0,11.0,281.0,382.0,267.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,821,899.0,25.917686318131256,36.0,0.0,8.0,206.0,386.0,233.0,30.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,822,1011.0,22.65084075173096,46.0,0.0,0.0,310.0,410.0,229.0,16.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,823,862.0,0.0,319.0,0.0,311.0,130.0,62.0,0.0,40.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,824,984.0,25.508130081300813,52.0,0.0,12.0,234.0,404.0,251.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,825,1084.0,0.09225092250922509,352.0,0.0,357.0,310.0,40.0,1.0,24.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,826,990.0,1.2121212121212122,302.0,0.0,332.0,246.0,61.0,12.0,37.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,827,954.0,25.471698113207548,65.0,0.0,13.0,254.0,358.0,243.0,21.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,828,909.0,0.0,298.0,0.0,306.0,209.0,64.0,0.0,32.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,829,1028.0,1.6536964980544748,313.0,0.0,361.0,280.0,31.0,17.0,26.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,830,1004.0,0.49800796812749004,298.0,0.0,376.0,250.0,39.0,5.0,36.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,831,1176.0,12.329931972789115,85.0,0.0,21.0,508.0,389.0,145.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,832,1056.0,0.0,325.0,0.0,361.0,258.0,69.0,0.0,43.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,833,1069.0,21.234798877455567,68.0,0.0,27.0,339.0,386.0,227.0,22.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,834,964.0,25.0,57.0,0.0,3.0,242.0,387.0,241.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,835,912.0,29.385964912280706,41.0,0.0,0.0,198.0,384.0,268.0,21.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,836,873.0,0.8018327605956471,327.0,0.0,359.0,140.0,3.0,7.0,37.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,837,1052.0,23.00380228136882,50.0,0.0,15.0,337.0,382.0,242.0,26.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,838,977.0,0.0,297.0,0.0,333.0,250.0,57.0,0.0,40.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,839,1196.0,22.49163879598662,26.0,0.0,136.0,498.0,231.0,269.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,840,983.0,10.783316378433367,226.0,0.0,209.0,256.0,149.0,106.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,841,952.0,21.428571428571427,28.0,0.0,0.0,285.0,396.0,204.0,39.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,842,1114.0,12.208258527827647,150.0,0.0,172.0,397.0,217.0,136.0,42.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,843,937.0,26.57417289220918,41.0,0.0,18.0,203.0,399.0,249.0,27.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,844,1268.0,19.16403785488959,60.0,0.0,31.0,540.0,369.0,243.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,845,1050.0,22.666666666666664,35.0,0.0,0.0,341.0,399.0,238.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,846,1000.0,25.4,45.0,0.0,17.0,283.0,370.0,254.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,847,1038.0,23.314065510597302,31.0,0.0,7.0,329.0,393.0,242.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,848,906.0,0.11037527593818984,273.0,0.0,375.0,182.0,39.0,1.0,36.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,849,1024.0,0.0,312.0,0.0,388.0,285.0,6.0,0.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,850,948.0,27.531645569620256,39.0,0.0,2.0,223.0,398.0,261.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,851,1320.0,17.196969696969695,68.0,0.0,34.0,602.0,370.0,227.0,19.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,852,914.0,28.555798687089716,68.0,0.0,27.0,153.0,380.0,261.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,853,987.0,26.13981762917933,46.0,0.0,4.0,233.0,409.0,258.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,854,1056.0,21.875,62.0,0.0,30.0,329.0,372.0,231.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,855,1222.0,14.566284779050736,111.0,0.0,100.0,481.0,310.0,178.0,42.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,856,917.0,0.21810250817884408,322.0,0.0,373.0,183.0,8.0,2.0,29.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,857,1323.0,17.08238851095994,73.0,0.0,57.0,598.0,331.0,226.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,858,985.0,23.95939086294416,52.0,0.0,2.0,262.0,390.0,236.0,43.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,859,1275.0,19.450980392156865,62.0,1.0,16.0,535.0,388.0,248.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,860,1140.0,17.45614035087719,88.0,0.0,31.0,419.0,357.0,199.0,46.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,861,1206.0,17.66169154228856,76.0,0.0,29.0,467.0,385.0,213.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,862,1168.0,8.98972602739726,177.0,0.0,149.0,430.0,265.0,105.0,42.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,863,1162.0,5.163511187607573,236.0,0.0,205.0,420.0,209.0,60.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,864,1386.0,19.336219336219337,44.0,0.0,14.0,641.0,383.0,268.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,865,890.0,1.6853932584269662,295.0,0.0,349.0,150.0,51.0,15.0,30.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,866,1118.0,8.85509838998211,204.0,0.0,139.0,404.0,235.0,99.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,867,1062.0,22.78719397363465,71.0,0.0,25.0,322.0,368.0,242.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,868,931.0,28.356605800214822,38.0,0.0,13.0,219.0,372.0,264.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,869,1023.0,0.5865102639296188,299.0,0.0,350.0,265.0,65.0,6.0,38.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,870,950.0,1.0526315789473684,286.0,0.0,377.0,236.0,24.0,10.0,17.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,871,1034.0,0.0,300.0,0.0,362.0,287.0,37.0,0.0,48.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,872,1202.0,21.713810316139767,59.0,0.0,28.0,450.0,384.0,261.0,20.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,873,943.0,0.10604453870625664,306.0,0.0,331.0,233.0,31.0,1.0,41.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,874,950.0,1.1578947368421053,299.0,0.0,272.0,237.0,99.0,11.0,32.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,875,881.0,0.4540295119182747,300.0,0.0,370.0,159.0,18.0,4.0,30.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,876,1058.0,26.27599243856333,58.0,0.0,7.0,321.0,372.0,278.0,22.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,877,1149.0,16.710182767624023,102.0,0.0,87.0,440.0,302.0,192.0,26.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,878,1084.0,24.261992619926197,46.0,0.0,6.0,355.0,388.0,263.0,26.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,879,1103.0,23.390752493200363,39.0,0.0,12.0,386.0,373.0,258.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,880,945.0,27.936507936507937,47.0,0.0,10.0,209.0,382.0,264.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,881,1031.0,22.114451988360813,70.0,0.0,8.0,301.0,385.0,228.0,39.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,882,1142.0,5.253940455341506,190.0,0.0,155.0,429.0,273.0,60.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,883,995.0,1.507537688442211,304.0,0.0,344.0,249.0,49.0,15.0,34.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,884,1207.0,5.550952775476388,216.0,0.0,192.0,467.0,222.0,67.0,43.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,885,952.0,28.57142857142857,47.0,0.0,11.0,213.0,378.0,272.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,886,1160.0,17.67241379310345,112.0,0.0,157.0,418.0,227.0,205.0,41.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,887,1179.0,6.615776081424936,232.0,0.0,174.0,442.0,214.0,78.0,39.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,888,971.0,0.0,273.0,0.0,326.0,272.0,55.0,0.0,45.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,889,983.0,0.10172939979654119,279.0,0.0,310.0,254.0,100.0,1.0,39.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,890,1022.0,26.320939334637966,57.0,0.0,0.0,282.0,389.0,269.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,891,1009.0,26.957383548067394,71.0,0.0,6.0,248.0,388.0,272.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,892,951.0,0.0,301.0,0.0,364.0,232.0,18.0,0.0,36.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,893,1292.0,12.15170278637771,116.0,0.0,58.0,571.0,355.0,157.0,35.0,vulnerable
