source_file,source_path,run,total_complex_behaviors,total_expectancy,protective_behavior,community_trusting_vulnerability,healthy_friendliness,bully_behavior,aggressive_withdrawn_relationship,learned_helplessness,dangerous_trust,hopefulness,cynical,bully_behavior_pct,aggressive_withdrawn_relationship_pct,dangerous_trust_pct,learned_helplessness_pct,negative_expectancy_pct,threshold_from_figure7A_pct,latent_group
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,493,911.0,1193.0,38.0,0.0,7.0,195.0,384.0,262.0,25.0,698.0,233.0,21.405049396267835,42.15148188803512,2.7442371020856204,28.7596048298573,41.49203688181056,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,494,1020.0,1209.0,44.0,0.0,0.0,267.0,408.0,272.0,29.0,750.0,187.0,26.176470588235297,40.0,2.843137254901961,26.666666666666668,37.96526054590571,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,495,1240.0,1195.0,43.0,0.0,20.0,540.0,374.0,235.0,28.0,798.0,162.0,43.54838709677419,30.161290322580648,2.258064516129032,18.951612903225808,33.22175732217573,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,496,1113.0,1219.0,71.0,0.0,26.0,386.0,378.0,220.0,32.0,791.0,208.0,34.681042228212036,33.9622641509434,2.8751123090745736,19.766397124887693,35.11074651353569,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,497,1293.0,1191.0,45.0,0.0,13.0,589.0,351.0,269.0,26.0,703.0,219.0,45.55297757153905,27.1461716937355,2.010827532869296,20.804331013147717,40.973971452560875,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,498,909.0,1202.0,315.0,0.0,385.0,148.0,23.0,11.0,27.0,938.0,253.0,16.28162816281628,2.5302530253025304,2.9702970297029703,1.21012101210121,21.96339434276206,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,499,1025.0,1192.0,49.0,0.0,17.0,288.0,366.0,281.0,24.0,724.0,187.0,28.09756097560976,35.70731707317073,2.341463414634146,27.414634146341466,39.261744966442954,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,500,965.0,1210.0,317.0,0.0,298.0,234.0,73.0,8.0,35.0,994.0,208.0,24.248704663212436,7.564766839378239,3.6269430051813467,0.8290155440414507,17.85123966942149,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,501,1371.0,1193.0,40.0,0.0,0.0,638.0,386.0,287.0,20.0,723.0,183.0,46.53537563822028,28.154631655725748,1.4587892049598834,20.933625091174328,39.3964794635373,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,502,1080.0,1193.0,39.0,0.0,12.0,335.0,390.0,268.0,36.0,703.0,222.0,31.01851851851852,36.11111111111111,3.3333333333333335,24.814814814814813,41.07292539815591,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,503,1077.0,1199.0,245.0,0.0,238.0,384.0,151.0,29.0,30.0,825.0,345.0,35.65459610027855,14.020427112349118,2.785515320334262,2.692664809656453,31.19266055045872,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,504,935.0,1209.0,39.0,0.0,0.0,203.0,394.0,276.0,23.0,681.0,252.0,21.711229946524064,42.13903743315508,2.4598930481283423,29.518716577540104,43.67245657568238,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,505,1038.0,1208.0,291.0,0.0,381.0,287.0,37.0,0.0,42.0,1004.0,204.0,27.64932562620424,3.5645472061657033,4.046242774566474,0.0,16.887417218543046,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,506,1131.0,1189.0,183.0,0.0,94.0,449.0,296.0,74.0,35.0,849.0,266.0,39.699381078691424,26.171529619805483,3.094606542882405,6.542882404951371,28.595458368376786,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,507,925.0,1200.0,331.0,0.0,331.0,183.0,49.0,7.0,24.0,992.0,201.0,19.783783783783786,5.297297297297297,2.5945945945945943,0.7567567567567568,17.333333333333336,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,508,1176.0,1209.0,53.0,0.0,0.0,423.0,402.0,258.0,40.0,743.0,208.0,35.96938775510204,34.183673469387756,3.4013605442176873,21.93877551020408,38.54425144747725,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,509,1024.0,1187.0,44.0,1.0,6.0,326.0,358.0,258.0,31.0,727.0,202.0,31.8359375,34.9609375,3.02734375,25.1953125,38.753159224936816,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,510,1141.0,1214.0,64.0,0.0,0.0,406.0,378.0,263.0,30.0,715.0,236.0,35.58282208588957,33.12883435582822,2.6292725679228743,23.049956178790534,41.10378912685338,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,511,1048.0,1213.0,313.0,0.0,381.0,313.0,8.0,0.0,33.0,977.0,236.0,29.866412213740457,0.7633587786259541,3.1488549618320607,0.0,19.455894476504536,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,512,1299.0,1198.0,70.0,0.0,41.0,556.0,367.0,243.0,22.0,776.0,179.0,42.80215550423402,28.25250192455735,1.6936104695919936,18.706697459584294,35.2253756260434,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,513,977.0,1198.0,315.0,0.0,360.0,221.0,44.0,2.0,35.0,1042.0,154.0,22.62026612077789,4.503582395087001,3.5823950870010237,0.2047082906857728,13.02170283806344,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,514,484.0,1202.0,24.0,0.0,1.0,123.0,313.0,0.0,23.0,834.0,368.0,25.413223140495866,64.6694214876033,4.75206611570248,0.0,30.615640599001665,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,515,880.0,1195.0,299.0,0.0,358.0,153.0,26.0,3.0,41.0,1040.0,152.0,17.386363636363637,2.9545454545454546,4.659090909090909,0.3409090909090909,12.97071129707113,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,516,920.0,1192.0,302.0,0.0,380.0,159.0,22.0,19.0,38.0,922.0,251.0,17.282608695652176,2.391304347826087,4.130434782608695,2.0652173913043477,22.651006711409398,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,517,963.0,1217.0,27.0,0.0,0.0,215.0,400.0,292.0,29.0,720.0,205.0,22.326064382139148,41.53686396677051,3.011422637590862,30.32191069574247,40.838126540673784,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,518,960.0,1197.0,298.0,0.0,376.0,216.0,21.0,16.0,33.0,942.0,239.0,22.5,2.1875,3.4375000000000004,1.6666666666666667,21.303258145363408,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,519,1001.0,1194.0,311.0,0.0,316.0,246.0,89.0,10.0,29.0,1056.0,128.0,24.575424575424577,8.89110889110889,2.897102897102897,0.999000999000999,11.557788944723619,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,520,946.0,1197.0,298.0,0.0,296.0,216.0,97.0,0.0,39.0,971.0,226.0,22.832980972515855,10.253699788583509,4.12262156448203,0.0,18.880534670008352,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,521,1164.0,1185.0,54.0,0.0,10.0,459.0,380.0,226.0,35.0,734.0,225.0,39.43298969072165,32.64604810996563,3.006872852233677,19.41580756013746,38.05907172995781,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,522,896.0,1216.0,49.0,0.0,7.0,166.0,360.0,288.0,26.0,684.0,244.0,18.526785714285715,40.17857142857143,2.9017857142857144,32.142857142857146,43.75,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,523,1122.0,1196.0,246.0,0.0,223.0,422.0,186.0,19.0,26.0,981.0,196.0,37.61140819964349,16.577540106951872,2.3172905525846703,1.6934046345811051,17.976588628762542,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,524,1221.0,1195.0,173.0,0.0,116.0,513.0,285.0,93.0,41.0,860.0,242.0,42.01474201474201,23.34152334152334,3.357903357903358,7.616707616707617,28.03347280334728,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,525,1007.0,1186.0,71.0,0.0,6.0,271.0,398.0,236.0,25.0,707.0,243.0,26.911618669314798,39.52333664349553,2.4826216484607744,23.435948361469713,40.38785834738617,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,526,954.0,1205.0,48.0,0.0,1.0,226.0,407.0,238.0,34.0,704.0,263.0,23.68972746331237,42.662473794549264,3.563941299790356,24.947589098532493,41.57676348547718,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,527,1115.0,1205.0,115.0,0.0,48.0,396.0,343.0,193.0,20.0,732.0,280.0,35.51569506726457,30.76233183856502,1.7937219730941705,17.309417040358742,39.25311203319502,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,528,1002.0,1201.0,63.0,0.0,0.0,275.0,415.0,229.0,20.0,694.0,278.0,27.445109780439118,41.417165668662676,1.996007984031936,22.85429141716567,42.214820982514574,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,529,1063.0,1199.0,48.0,0.0,8.0,300.0,402.0,268.0,37.0,722.0,209.0,28.222013170272813,37.81749764816557,3.4807149576669802,25.211665098777047,39.783152627189324,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,530,1243.0,1203.0,106.0,0.0,91.0,536.0,304.0,177.0,29.0,750.0,276.0,43.121480289621886,24.456958970233305,2.333065164923572,14.239742558326629,37.65586034912718,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,531,917.0,1200.0,299.0,0.0,367.0,161.0,31.0,24.0,35.0,1005.0,171.0,17.557251908396946,3.380588876772083,3.816793893129771,2.6172300981461287,16.25,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,532,1149.0,1200.0,271.0,2.0,249.0,386.0,160.0,37.0,44.0,821.0,342.0,33.59442993907746,13.92515230635335,3.829416884247171,3.2201914708442123,31.583333333333336,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,533,877.0,1199.0,304.0,0.0,328.0,169.0,48.0,0.0,28.0,1004.0,195.0,19.27023945267959,5.473204104903079,3.192702394526796,0.0,16.263552960800666,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,534,1174.0,1208.0,207.0,0.0,150.0,485.0,243.0,71.0,18.0,767.0,370.0,41.31175468483816,20.6984667802385,1.5332197614991483,6.047700170357751,36.50662251655629,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,535,863.0,1193.0,292.0,0.0,363.0,140.0,2.0,26.0,40.0,885.0,282.0,16.22247972190035,0.2317497103128621,4.634994206257242,3.0127462340672073,25.81726739312657,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,536,1257.0,1206.0,41.0,0.0,6.0,526.0,399.0,260.0,25.0,695.0,251.0,41.84566428003182,31.742243436754176,1.988862370723946,20.684168655529035,42.37147595356551,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,537,926.0,1196.0,313.0,0.0,374.0,185.0,18.0,4.0,32.0,1013.0,179.0,19.978401727861772,1.9438444924406046,3.455723542116631,0.4319654427645789,15.301003344481606,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,538,908.0,1208.0,307.0,0.0,340.0,154.0,54.0,9.0,44.0,923.0,276.0,16.96035242290749,5.947136563876652,4.845814977973569,0.9911894273127754,23.59271523178808,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,539,974.0,1198.0,53.0,0.0,26.0,248.0,353.0,258.0,36.0,719.0,221.0,25.46201232032854,36.24229979466119,3.696098562628337,26.488706365503077,39.983305509181974,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,540,1130.0,1207.0,82.0,0.0,127.0,413.0,266.0,205.0,37.0,772.0,230.0,36.54867256637168,23.53982300884956,3.2743362831858405,18.141592920353983,36.03976801988401,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,541,960.0,1207.0,287.0,0.0,380.0,221.0,31.0,7.0,34.0,947.0,253.0,23.020833333333332,3.229166666666667,3.5416666666666665,0.7291666666666666,21.541010770505387,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,542,969.0,1185.0,49.0,0.0,13.0,223.0,389.0,268.0,27.0,695.0,222.0,23.01341589267286,40.14447884416924,2.786377708978328,27.657378740970074,41.35021097046413,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,543,931.0,1209.0,282.0,0.0,414.0,188.0,13.0,1.0,33.0,1027.0,181.0,20.193340494092375,1.3963480128893664,3.544575725026853,0.10741138560687433,15.053763440860216,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,544,1091.0,1202.0,216.0,0.0,132.0,371.0,254.0,76.0,42.0,814.0,312.0,34.00549954170486,23.281393217231898,3.84967919340055,6.966086159486709,32.27953410981697,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,545,1078.0,1220.0,54.0,0.0,22.0,349.0,357.0,260.0,36.0,781.0,179.0,32.3747680890538,33.116883116883116,3.339517625231911,24.118738404452692,35.98360655737705,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,546,1017.0,1202.0,315.0,0.0,320.0,264.0,90.0,1.0,27.0,1057.0,144.0,25.958702064896755,8.849557522123893,2.6548672566371683,0.09832841691248771,12.063227953410982,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,547,985.0,1194.0,64.0,0.0,11.0,244.0,386.0,251.0,29.0,720.0,223.0,24.771573604060915,39.18781725888325,2.9441624365482233,25.482233502538072,39.698492462311556,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,548,1199.0,1188.0,189.0,0.0,129.0,478.0,269.0,99.0,35.0,745.0,344.0,39.86655546288574,22.43536280233528,2.9190992493744785,8.256880733944955,37.28956228956229,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,549,956.0,1211.0,49.0,0.0,4.0,186.0,408.0,273.0,36.0,636.0,302.0,19.456066945606697,42.67782426778243,3.765690376569038,28.556485355648537,47.48142031379026,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,550,787.0,1179.0,289.0,0.0,351.0,73.0,39.0,5.0,30.0,914.0,260.0,9.275730622617536,4.955527318932655,3.8119440914866582,0.6353240152477764,22.476675148430875,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,551,987.0,1205.0,44.0,0.0,1.0,259.0,386.0,264.0,33.0,682.0,259.0,26.24113475177305,39.10840932117528,3.343465045592705,26.74772036474164,43.40248962655602,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,552,1055.0,1191.0,246.0,0.0,219.0,367.0,163.0,28.0,32.0,820.0,343.0,34.78672985781991,15.450236966824646,3.033175355450237,2.654028436018957,31.150293870696892,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,553,992.0,1205.0,37.0,0.0,19.0,266.0,361.0,284.0,25.0,715.0,206.0,26.814516129032256,36.391129032258064,2.5201612903225805,28.62903225806452,40.66390041493776,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,554,1267.0,1200.0,51.0,0.0,42.0,560.0,337.0,244.0,33.0,773.0,183.0,44.19889502762431,26.598263614838203,2.6045777426992895,19.258089976322022,35.583333333333336,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,555,1009.0,1217.0,302.0,0.0,351.0,252.0,66.0,0.0,38.0,1088.0,129.0,24.975222993062438,6.541129831516352,3.7661050545094152,0.0,10.599835661462613,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,556,962.0,1216.0,310.0,0.0,389.0,205.0,22.0,3.0,33.0,1064.0,149.0,21.30977130977131,2.2869022869022873,3.4303534303534304,0.31185031185031187,12.5,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,557,1134.0,1203.0,127.0,0.0,52.0,444.0,343.0,136.0,32.0,761.0,306.0,39.15343915343915,30.246913580246915,2.821869488536155,11.992945326278658,36.74147963424772,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,558,1047.0,1219.0,58.0,0.0,7.0,318.0,404.0,235.0,25.0,763.0,221.0,30.37249283667622,38.58643744030564,2.387774594078319,22.4450811843362,37.40771123872027,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,559,1091.0,1212.0,53.0,0.0,0.0,360.0,388.0,252.0,38.0,732.0,228.0,32.997250229147575,35.56370302474794,3.4830430797433545,23.0980751604033,39.603960396039604,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,560,942.0,1209.0,293.0,0.0,389.0,178.0,38.0,0.0,44.0,1047.0,162.0,18.895966029723994,4.033970276008493,4.670912951167728,0.0,13.399503722084367,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,561,995.0,1224.0,308.0,0.0,305.0,249.0,100.0,0.0,33.0,1068.0,156.0,25.025125628140703,10.050251256281408,3.3165829145728645,0.0,12.745098039215685,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,562,985.0,1210.0,42.0,0.0,10.0,261.0,395.0,239.0,38.0,731.0,240.0,26.49746192893401,40.10152284263959,3.857868020304569,24.263959390862944,39.58677685950413,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,563,896.0,1202.0,309.0,0.0,359.0,159.0,30.0,0.0,39.0,938.0,264.0,17.745535714285715,3.3482142857142856,4.352678571428571,0.0,21.96339434276206,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,564,1113.0,1199.0,38.0,0.0,4.0,361.0,395.0,292.0,23.0,665.0,242.0,32.43486073674753,35.489667565139264,2.0664869721473496,26.23539982030548,44.5371142618849,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,565,1017.0,1201.0,60.0,0.0,6.0,288.0,376.0,269.0,18.0,683.0,249.0,28.31858407079646,36.97148475909538,1.7699115044247788,26.45034414945919,43.13072439633638,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,566,997.0,1189.0,43.0,0.0,15.0,264.0,377.0,266.0,32.0,701.0,222.0,26.479438314944836,37.81344032096289,3.20962888665998,26.68004012036108,41.042893187552565,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,567,898.0,1199.0,304.0,0.0,376.0,174.0,1.0,3.0,40.0,955.0,241.0,19.37639198218263,0.11135857461024498,4.4543429844097995,0.33407572383073497,20.350291909924938,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,568,1170.0,1195.0,182.0,0.0,91.0,464.0,301.0,101.0,31.0,862.0,232.0,39.65811965811966,25.726495726495724,2.6495726495726495,8.632478632478632,27.866108786610877,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,569,1322.0,1184.0,43.0,0.0,16.0,603.0,352.0,285.0,23.0,729.0,170.0,45.612708018154315,26.626323751891075,1.739788199697428,21.55824508320726,38.42905405405405,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,570,976.0,1203.0,82.0,0.0,2.0,256.0,403.0,195.0,38.0,781.0,227.0,26.229508196721312,41.290983606557376,3.8934426229508197,19.979508196721312,35.07896924355777,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,571,972.0,1203.0,53.0,0.0,3.0,235.0,395.0,258.0,28.0,732.0,213.0,24.17695473251029,40.63786008230453,2.880658436213992,26.543209876543212,39.15211970074813,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,572,1001.0,1222.0,190.0,0.0,263.0,239.0,162.0,112.0,35.0,939.0,171.0,23.876123876123874,16.183816183816184,3.4965034965034967,11.188811188811188,23.158756137479543,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,573,978.0,1222.0,36.0,0.0,13.0,278.0,378.0,234.0,39.0,721.0,267.0,28.425357873210633,38.65030674846626,3.9877300613496933,23.92638036809816,40.99836333878887,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,574,956.0,1192.0,44.0,0.0,6.0,243.0,383.0,261.0,19.0,668.0,263.0,25.418410041841007,40.06276150627615,1.9874476987447698,27.30125523012552,43.95973154362416,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,575,1148.0,1211.0,59.0,1.0,29.0,448.0,352.0,240.0,19.0,779.0,192.0,39.02439024390244,30.66202090592334,1.6550522648083623,20.905923344947734,35.672997522708506,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,576,981.0,1211.0,315.0,0.0,391.0,218.0,20.0,0.0,37.0,1049.0,162.0,22.22222222222222,2.038735983690112,3.771661569826707,0.0,13.37737407101569,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,577,1179.0,1207.0,157.0,0.0,94.0,440.0,291.0,152.0,45.0,732.0,323.0,37.3197625106022,24.681933842239186,3.816793893129771,12.892281594571669,39.35376967688484,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,578,1061.0,1202.0,36.0,0.0,10.0,339.0,373.0,269.0,34.0,738.0,195.0,31.950989632422242,35.1555136663525,3.2045240339302548,25.35344015080113,38.60232945091514,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,579,891.0,1205.0,309.0,0.0,390.0,140.0,6.0,2.0,44.0,863.0,340.0,15.712682379349047,0.6734006734006733,4.938271604938271,0.22446689113355783,28.38174273858921,2.037872954566788,resilient
