source_file,source_path,run,total_complex_behaviors,total_expectancy,protective_behavior,community_trusting_vulnerability,healthy_friendliness,bully_behavior,aggressive_withdrawn_relationship,learned_helplessness,dangerous_trust,hopefulness,cynical,learned_helplessness_pct,protective_behavior_pct,positive_expectancy_pct,threshold_from_figure7A_pct,latent_group
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,796,995.0,1196.0,58.0,0.0,6.0,273.0,399.0,230.0,29.0,693.0,273.0,23.115577889447238,5.8291457286432165,57.94314381270903,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,797,1012.0,1213.0,308.0,0.0,400.0,274.0,4.0,0.0,26.0,1004.0,209.0,0.0,30.434782608695656,82.76999175597692,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,798,1226.0,1198.0,191.0,0.0,55.0,503.0,333.0,113.0,31.0,807.0,278.0,9.216965742251224,15.579119086460032,67.36227045075125,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,799,1088.0,1195.0,148.0,0.0,84.0,393.0,274.0,156.0,33.0,763.0,276.0,14.338235294117647,13.602941176470587,63.84937238493724,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,800,1218.0,1199.0,254.0,0.0,168.0,477.0,235.0,46.0,38.0,899.0,254.0,3.776683087027915,20.853858784893266,74.9791492910759,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,801,1098.0,1175.0,24.0,0.0,2.0,390.0,394.0,241.0,47.0,713.0,221.0,21.948998178506375,2.185792349726776,60.68085106382979,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,802,871.0,1198.0,31.0,0.0,5.0,139.0,399.0,268.0,29.0,646.0,284.0,30.76923076923077,3.5591274397244548,53.923205342237054,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,803,979.0,1208.0,311.0,0.0,319.0,240.0,74.0,5.0,30.0,959.0,244.0,0.5107252298263534,31.76710929519918,79.38741721854305,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,804,1062.0,1201.0,177.0,0.0,141.0,314.0,257.0,137.0,36.0,767.0,297.0,12.900188323917137,16.666666666666664,63.86344712739383,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,805,1047.0,1191.0,267.0,0.0,297.0,341.0,95.0,14.0,33.0,993.0,184.0,1.3371537726838587,25.501432664756447,83.37531486146096,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,806,1116.0,1201.0,48.0,0.0,2.0,403.0,415.0,220.0,28.0,731.0,250.0,19.71326164874552,4.301075268817205,60.865945045795165,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,807,1123.0,1196.0,164.0,0.0,118.0,435.0,286.0,88.0,32.0,845.0,263.0,7.836153161175423,14.603739982190561,70.65217391304348,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,808,951.0,1195.0,50.0,0.0,14.0,226.0,391.0,229.0,41.0,720.0,246.0,24.079915878023133,5.257623554153523,60.25104602510461,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,809,873.0,1200.0,291.0,0.0,375.0,135.0,19.0,18.0,35.0,985.0,197.0,2.0618556701030926,33.33333333333333,82.08333333333333,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,810,1305.0,1188.0,44.0,0.0,38.0,587.0,337.0,267.0,32.0,714.0,207.0,20.45977011494253,3.3716475095785436,60.1010101010101,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,811,957.0,1197.0,277.0,0.0,284.0,250.0,118.0,7.0,21.0,1062.0,128.0,0.7314524555903866,28.94461859979101,88.7218045112782,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,812,1060.0,1223.0,64.0,0.0,2.0,340.0,387.0,238.0,29.0,698.0,287.0,22.452830188679247,6.037735849056604,57.072771872444804,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,813,1026.0,1204.0,44.0,0.0,12.0,295.0,410.0,246.0,19.0,737.0,221.0,23.976608187134502,4.28849902534113,61.21262458471761,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,814,982.0,1191.0,320.0,0.0,368.0,262.0,1.0,0.0,31.0,870.0,321.0,0.0,32.586558044806516,73.04785894206549,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,815,1078.0,1208.0,239.0,0.0,111.0,369.0,278.0,50.0,31.0,847.0,311.0,4.638218923933209,22.17068645640074,70.1158940397351,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,816,959.0,1207.0,316.0,0.0,392.0,205.0,15.0,3.0,28.0,1000.0,204.0,0.31282586027111575,32.95099061522419,82.85004142502072,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,817,985.0,1193.0,56.0,0.0,6.0,262.0,374.0,257.0,30.0,737.0,199.0,26.091370558375637,5.685279187817259,61.77703269069572,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,818,973.0,1220.0,65.0,0.0,8.0,278.0,370.0,228.0,24.0,762.0,230.0,23.43268242548818,6.680369989722508,62.459016393442624,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,819,918.0,1210.0,302.0,0.0,327.0,184.0,42.0,11.0,52.0,1019.0,180.0,1.1982570806100217,32.89760348583878,84.21487603305785,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,820,1016.0,1222.0,40.0,0.0,11.0,281.0,382.0,267.0,35.0,754.0,201.0,26.279527559055115,3.937007874015748,61.702127659574465,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,821,899.0,1190.0,36.0,0.0,8.0,206.0,386.0,233.0,30.0,736.0,221.0,25.917686318131256,4.004449388209121,61.84873949579832,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,822,1011.0,1199.0,46.0,0.0,0.0,310.0,410.0,229.0,16.0,722.0,248.0,22.65084075173096,4.549950544015826,60.216847372810676,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,823,862.0,1182.0,319.0,0.0,311.0,130.0,62.0,0.0,40.0,1012.0,170.0,0.0,37.00696055684455,85.6175972927242,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,824,984.0,1198.0,52.0,0.0,12.0,234.0,404.0,251.0,31.0,743.0,204.0,25.508130081300813,5.284552845528456,62.02003338898163,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,825,1084.0,1212.0,352.0,0.0,357.0,310.0,40.0,1.0,24.0,1011.0,200.0,0.09225092250922509,32.47232472324723,83.41584158415841,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,826,990.0,1198.0,302.0,0.0,332.0,246.0,61.0,12.0,37.0,1044.0,142.0,1.2121212121212122,30.50505050505051,87.14524207011685,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,827,954.0,1186.0,65.0,0.0,13.0,254.0,358.0,243.0,21.0,712.0,231.0,25.471698113207548,6.813417190775681,60.03372681281619,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,828,909.0,1178.0,298.0,0.0,306.0,209.0,64.0,0.0,32.0,1015.0,163.0,0.0,32.78327832783278,86.1629881154499,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,829,1028.0,1196.0,313.0,0.0,361.0,280.0,31.0,17.0,26.0,1020.0,159.0,1.6536964980544748,30.44747081712062,85.28428093645485,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,830,1004.0,1207.0,298.0,0.0,376.0,250.0,39.0,5.0,36.0,1000.0,202.0,0.49800796812749004,29.681274900398407,82.85004142502072,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,831,1176.0,1184.0,85.0,0.0,21.0,508.0,389.0,145.0,28.0,814.0,225.0,12.329931972789115,7.227891156462585,68.75,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,832,1056.0,1230.0,325.0,0.0,361.0,258.0,69.0,0.0,43.0,1085.0,145.0,0.0,30.77651515151515,88.21138211382113,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,833,1069.0,1207.0,68.0,0.0,27.0,339.0,386.0,227.0,22.0,741.0,239.0,21.234798877455567,6.361085126286249,61.39188069594035,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,834,964.0,1205.0,57.0,0.0,3.0,242.0,387.0,241.0,34.0,718.0,246.0,25.0,5.9128630705394185,59.5850622406639,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,835,912.0,1223.0,41.0,0.0,0.0,198.0,384.0,268.0,21.0,709.0,246.0,29.385964912280706,4.495614035087719,57.97219950940311,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,836,873.0,1202.0,327.0,0.0,359.0,140.0,3.0,7.0,37.0,782.0,413.0,0.8018327605956471,37.45704467353952,65.05823627287853,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,837,1052.0,1221.0,50.0,0.0,15.0,337.0,382.0,242.0,26.0,715.0,264.0,23.00380228136882,4.752851711026616,58.55855855855856,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,838,977.0,1201.0,297.0,0.0,333.0,250.0,57.0,0.0,40.0,1017.0,184.0,0.0,30.39918116683726,84.67943380516236,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,839,1196.0,1203.0,26.0,0.0,136.0,498.0,231.0,269.0,36.0,721.0,213.0,22.49163879598662,2.1739130434782608,59.933499584372406,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,840,983.0,1182.0,226.0,0.0,209.0,256.0,149.0,106.0,37.0,749.0,327.0,10.783316378433367,22.99084435401831,63.367174280879865,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,841,952.0,1201.0,28.0,0.0,0.0,285.0,396.0,204.0,39.0,704.0,293.0,21.428571428571427,2.941176470588235,58.61781848459617,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,842,1114.0,1204.0,150.0,0.0,172.0,397.0,217.0,136.0,42.0,732.0,336.0,12.208258527827647,13.464991023339318,60.797342192691026,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,843,937.0,1173.0,41.0,0.0,18.0,203.0,399.0,249.0,27.0,667.0,257.0,26.57417289220918,4.375667022411953,56.86274509803921,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,844,1268.0,1206.0,60.0,0.0,31.0,540.0,369.0,243.0,25.0,697.0,266.0,19.16403785488959,4.73186119873817,57.79436152570481,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,845,1050.0,1216.0,35.0,0.0,0.0,341.0,399.0,238.0,37.0,739.0,239.0,22.666666666666664,3.3333333333333335,60.773026315789465,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,846,1000.0,1197.0,45.0,0.0,17.0,283.0,370.0,254.0,31.0,690.0,253.0,25.4,4.5,57.64411027568922,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,847,1038.0,1195.0,31.0,0.0,7.0,329.0,393.0,242.0,36.0,731.0,222.0,23.314065510597302,2.9865125240847785,61.17154811715481,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,848,906.0,1201.0,273.0,0.0,375.0,182.0,39.0,1.0,36.0,957.0,243.0,0.11037527593818984,30.132450331125828,79.68359700249792,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,849,1024.0,1202.0,312.0,0.0,388.0,285.0,6.0,0.0,33.0,866.0,336.0,0.0,30.46875,72.04658901830283,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,850,948.0,1193.0,39.0,0.0,2.0,223.0,398.0,261.0,25.0,692.0,240.0,27.531645569620256,4.113924050632911,58.00502933780386,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,851,1320.0,1187.0,68.0,0.0,34.0,602.0,370.0,227.0,19.0,700.0,260.0,17.196969696969695,5.151515151515151,58.972198820556024,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,852,914.0,1189.0,68.0,0.0,27.0,153.0,380.0,261.0,25.0,725.0,203.0,28.555798687089716,7.439824945295405,60.97560975609756,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,853,987.0,1211.0,46.0,0.0,4.0,233.0,409.0,258.0,37.0,692.0,261.0,26.13981762917933,4.660587639311044,57.14285714285714,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,854,1056.0,1204.0,62.0,0.0,30.0,329.0,372.0,231.0,32.0,744.0,229.0,21.875,5.871212121212121,61.79401993355482,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,855,1222.0,1200.0,111.0,0.0,100.0,481.0,310.0,178.0,42.0,691.0,331.0,14.566284779050736,9.083469721767594,57.58333333333333,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,856,917.0,1212.0,322.0,0.0,373.0,183.0,8.0,2.0,29.0,1008.0,202.0,0.21810250817884408,35.11450381679389,83.16831683168317,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,857,1323.0,1194.0,73.0,0.0,57.0,598.0,331.0,226.0,38.0,787.0,181.0,17.08238851095994,5.517762660619804,65.91289782244556,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,858,985.0,1211.0,52.0,0.0,2.0,262.0,390.0,236.0,43.0,777.0,198.0,23.95939086294416,5.279187817258883,64.16184971098265,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,859,1275.0,1202.0,62.0,1.0,16.0,535.0,388.0,248.0,25.0,766.0,188.0,19.450980392156865,4.862745098039216,63.727121464226286,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,860,1140.0,1208.0,88.0,0.0,31.0,419.0,357.0,199.0,46.0,746.0,263.0,17.45614035087719,7.719298245614035,61.75496688741722,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,861,1206.0,1197.0,76.0,0.0,29.0,467.0,385.0,213.0,36.0,787.0,197.0,17.66169154228856,6.301824212271974,65.74770258980786,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,862,1168.0,1200.0,177.0,0.0,149.0,430.0,265.0,105.0,42.0,837.0,258.0,8.98972602739726,15.154109589041095,69.75,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,863,1162.0,1193.0,236.0,0.0,205.0,420.0,209.0,60.0,32.0,839.0,294.0,5.163511187607573,20.309810671256454,70.32690695725063,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,864,1386.0,1201.0,44.0,0.0,14.0,641.0,383.0,268.0,36.0,760.0,173.0,19.336219336219337,3.1746031746031744,63.28059950041632,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,865,890.0,1200.0,295.0,0.0,349.0,150.0,51.0,15.0,30.0,921.0,264.0,1.6853932584269662,33.146067415730336,76.75,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,866,1118.0,1207.0,204.0,0.0,139.0,404.0,235.0,99.0,37.0,800.0,308.0,8.85509838998211,18.246869409660107,66.28003314001657,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,867,1062.0,1218.0,71.0,0.0,25.0,322.0,368.0,242.0,34.0,773.0,203.0,22.78719397363465,6.685499058380414,63.464696223316906,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,868,931.0,1198.0,38.0,0.0,13.0,219.0,372.0,264.0,25.0,693.0,241.0,28.356605800214822,4.081632653061225,57.84641068447412,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,869,1023.0,1213.0,299.0,0.0,350.0,265.0,65.0,6.0,38.0,1019.0,188.0,0.5865102639296188,29.227761485826004,84.0065952184666,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,870,950.0,1190.0,286.0,0.0,377.0,236.0,24.0,10.0,17.0,1054.0,126.0,1.0526315789473684,30.105263157894736,88.57142857142857,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,871,1034.0,1201.0,300.0,0.0,362.0,287.0,37.0,0.0,48.0,913.0,288.0,0.0,29.013539651837522,76.01998334721067,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,872,1202.0,1197.0,59.0,0.0,28.0,450.0,384.0,261.0,20.0,759.0,177.0,21.713810316139767,4.908485856905158,63.40852130325815,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,873,943.0,1198.0,306.0,0.0,331.0,233.0,31.0,1.0,41.0,957.0,240.0,0.10604453870625664,32.44962884411453,79.88313856427379,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,874,950.0,1199.0,299.0,0.0,272.0,237.0,99.0,11.0,32.0,1008.0,180.0,1.1578947368421053,31.473684210526315,84.07005838198499,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,875,881.0,1188.0,300.0,0.0,370.0,159.0,18.0,4.0,30.0,899.0,285.0,0.4540295119182747,34.0522133938706,75.67340067340066,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,876,1058.0,1196.0,58.0,0.0,7.0,321.0,372.0,278.0,22.0,703.0,215.0,26.27599243856333,5.482041587901701,58.77926421404682,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,877,1149.0,1209.0,102.0,0.0,87.0,440.0,302.0,192.0,26.0,787.0,230.0,16.710182767624023,8.87728459530026,65.09511993382961,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,878,1084.0,1199.0,46.0,0.0,6.0,355.0,388.0,263.0,26.0,741.0,195.0,24.261992619926197,4.243542435424354,61.80150125104254,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,879,1103.0,1201.0,39.0,0.0,12.0,386.0,373.0,258.0,35.0,699.0,244.0,23.390752493200363,3.535811423390753,58.2014987510408,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,880,945.0,1206.0,47.0,0.0,10.0,209.0,382.0,264.0,33.0,711.0,231.0,27.936507936507937,4.973544973544974,58.95522388059702,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,881,1031.0,1193.0,70.0,0.0,8.0,301.0,385.0,228.0,39.0,719.0,246.0,22.114451988360813,6.789524733268672,60.26823134953898,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,882,1142.0,1223.0,190.0,0.0,155.0,429.0,273.0,60.0,35.0,859.0,304.0,5.253940455341506,16.637478108581437,70.23712183156174,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,883,995.0,1217.0,304.0,0.0,344.0,249.0,49.0,15.0,34.0,1049.0,153.0,1.507537688442211,30.55276381909548,86.19556285949055,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,884,1207.0,1211.0,216.0,0.0,192.0,467.0,222.0,67.0,43.0,868.0,276.0,5.550952775476388,17.895608947804472,71.67630057803468,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,885,952.0,1198.0,47.0,0.0,11.0,213.0,378.0,272.0,31.0,661.0,265.0,28.57142857142857,4.936974789915967,55.17529215358932,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,886,1160.0,1187.0,112.0,0.0,157.0,418.0,227.0,205.0,41.0,711.0,271.0,17.67241379310345,9.655172413793103,59.8989048020219,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,887,1179.0,1205.0,232.0,0.0,174.0,442.0,214.0,78.0,39.0,764.0,363.0,6.615776081424936,19.67769296013571,63.40248962655601,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,888,971.0,1194.0,273.0,0.0,326.0,272.0,55.0,0.0,45.0,1015.0,179.0,0.0,28.11534500514933,85.00837520938023,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,889,983.0,1201.0,279.0,0.0,310.0,254.0,100.0,1.0,39.0,1075.0,125.0,0.10172939979654119,28.382502543234995,89.50874271440466,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,890,1022.0,1182.0,57.0,0.0,0.0,282.0,389.0,269.0,25.0,726.0,187.0,26.320939334637966,5.577299412915851,61.42131979695431,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,891,1009.0,1200.0,71.0,0.0,6.0,248.0,388.0,272.0,24.0,589.0,339.0,26.957383548067394,7.036669970267592,49.083333333333336,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,892,951.0,1201.0,301.0,0.0,364.0,232.0,18.0,0.0,36.0,1072.0,129.0,0.0,31.650893796004205,89.25895087427143,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,893,1292.0,1217.0,116.0,0.0,58.0,571.0,355.0,157.0,35.0,832.0,228.0,12.15170278637771,8.978328173374612,68.36483155299918,2.037872954566788,vulnerable
