source_file,source_path,agent_type,condition,run,learned_helplessness,apathy
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,160,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,161,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,162,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,163,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,164,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,165,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,166,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,167,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,168,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,169,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,170,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,171,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,172,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,173,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,174,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,175,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,176,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,177,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,178,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,179,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,180,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,181,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,182,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,183,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,184,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,185,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,186,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,187,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,188,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,189,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,190,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,191,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,192,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,193,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,194,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,195,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,196,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,197,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,198,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,199,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,200,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,1,0.7092198581560284,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,2,5.648720211827008,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,3,7.575757575757576,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,4,18.285714285714285,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,5,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,6,19.25287356321839,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,7,15.934065934065933,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,8,15.651558073654389,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,9,20.962962962962965,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,10,2.972195589645254,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,11,19.398711524695777,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,12,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,13,4.07149950347567,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,14,15.213946117274169,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,15,19.710806697108065,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,16,17.011834319526628,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,17,15.160349854227405,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,18,18.116975748930102,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,19,0.3777148253068933,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,20,19.366450683945285,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,21,5.963699222126189,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,22,19.32227829848594,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,23,0.8097165991902834,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,24,15.42816702052371,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,25,19.94322214336409,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,26,11.705685618729097,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,27,16.170212765957448,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,28,15.858073859522085,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,29,18.848920863309353,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,30,16.666666666666664,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,31,10.687022900763358,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,32,0.10131712259371835,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,33,13.717128642501777,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,34,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,35,18.821022727272727,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,36,0.8982035928143712,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,37,0.10152284263959391,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,38,8.913412563667231,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,39,15.053763440860216,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,40,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,41,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,42,6.656694091249066,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,43,18.942101501072194,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,44,19.704433497536947,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,45,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,46,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,47,20.544022906227628,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,48,9.307520476545049,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,49,21.139971139971138,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,50,0.4659832246039142,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,51,18.58600583090379,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,52,21.365638766519822,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,53,1.071080817916261,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,54,13.343108504398826,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,55,0.19743336623889435,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,56,18.763326226012794,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,57,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,58,1.0826771653543308,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,59,17.331399564902103,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,60,17.63869132290185,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,61,16.93834160170092,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,62,20.527441197434072,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,63,9.098039215686274,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,64,16.58069270449521,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,65,0.6641366223908919,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,66,17.416131334760884,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,67,20.190197512801756,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,68,21.270521056388294,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,69,6.71875,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,70,17.79788838612368,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,71,0.3988035892323031,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,72,17.617689015691866,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,73,7.212317666126418,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,74,18.606321839080458,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,75,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,76,17.134629229661627,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,77,16.272401433691755,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,78,14.402985074626864,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,79,18.385003604902668,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,80,0.09216589861751152,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,81,0.5791505791505791,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,82,19.797687861271676,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,83,18.039772727272727,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,84,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,85,4.99519692603266,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,86,16.726489590811198,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,87,0.09718172983479105,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,88,17.56373937677054,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,89,14.089595375722544,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,90,17.060931899641577,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,91,19.28571428571429,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,92,15.492957746478872,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,93,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,94,18.33213515456506,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,95,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,96,19.87281399046105,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,97,1.5416238437821173,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,98,3.2878909382518042,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,99,17.11915535444947,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,100,0.19047619047619047,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,101,14.074074074074074,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,102,6.991869918699186,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,103,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,104,16.887905604719762,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,105,17.470760233918128,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,106,16.879432624113473,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,107,16.280752532561504,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,108,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,109,1.3360739979445015,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,110,17.590539541759053,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,111,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,112,20.827285921625542,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,113,19.162526614620297,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,114,2.0972354623450906,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,115,17.97432239657632,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,116,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,117,19.227799227799228,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,118,17.397555715312723,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,119,19.54022988505747,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,120,18.071428571428573,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,121,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,122,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,123,0.48030739673390976,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,124,3.298774740810556,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,125,10.408326661329063,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,126,19.054340155257588,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,127,1.2879484820607177,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,128,17.988668555240793,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,129,1.977401129943503,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,130,17.45689655172414,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,131,16.76096181046676,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,132,17.280453257790366,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,133,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,134,20.416966211358734,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,135,0.3686635944700461,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,136,17.660044150110377,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,137,18.143160878809354,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,138,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,139,0.0,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,140,19.34566145092461,0.0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,141,0.0,0.0
