source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,87,49.90272373540856,8.754863813229571,5.93385214007782,35.40856031128405
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,88,32.47422680412371,7.903780068728522,6.099656357388316,53.52233676975945
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,89,44.40706476030278,7.401177460050462,6.139613120269134,42.052144659377625
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,90,38.89369057908384,13.396715643906656,6.050129645635264,41.65946413137425
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,91,29.38053097345133,6.991150442477877,4.95575221238938,58.67256637168141
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,92,40.08333333333333,5.75,5.5,48.66666666666667
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,93,61.29943502824858,6.591337099811676,5.83804143126177,26.27118644067797
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,94,35.475352112676056,9.419014084507042,5.369718309859155,49.735915492957744
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,95,69.20762286860582,12.036108324974924,5.516549648946841,13.239719157472418
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,96,52.67857142857143,27.67857142857143,6.547619047619048,13.095238095238097
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,97,69.41544885177453,9.603340292275574,6.576200417536534,14.40501043841336
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,98,57.29684908789386,7.131011608623548,5.804311774461028,29.767827529021556
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,99,69.69972702456779,9.008189262966333,6.915377616014559,14.376706096451318
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,100,56.202290076335885,8.969465648854962,5.629770992366412,29.198473282442748
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,101,64.05172413793103,16.120689655172413,6.293103448275862,13.534482758620689
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,102,57.08041958041959,9.178321678321678,5.681818181818182,28.059440559440556
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,103,59.334006054490416,21.99798183652876,5.650857719475278,13.017154389505551
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,104,41.9698314108252,8.695652173913043,5.944986690328305,43.38952972493345
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,105,42.95837023914969,17.183348095659877,6.200177147918512,33.65810451727192
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,106,34.044368600682596,6.996587030716723,5.1194539249146755,53.839590443686006
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,107,39.93085566119274,7.433016421780467,5.358686257562662,47.27744165946413
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,108,56.841046277665995,27.565392354124747,6.740442655935613,8.853118712273641
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,109,47.5,29.583333333333332,7.083333333333333,15.833333333333332
