source_file,source_path,condition,role,run,adaptive_count,maladaptive_count,total_complex_behaviors,adaptive_pct,maladaptive_pct
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,112,1350,959,2309,58.46686877436119,41.533131225638805
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,113,1319,1124,2443,53.990994678673765,46.00900532132624
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,114,1342,1148,2490,53.89558232931727,46.10441767068273
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,115,1315,950,2265,58.05739514348785,41.94260485651214
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,116,1319,1150,2469,53.42243823410288,46.57756176589712
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,117,1331,1095,2426,54.86397361912614,45.136026380873865
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,118,1264,968,2232,56.63082437275986,43.36917562724014
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,119,1258,1021,2279,55.199648968845985,44.800351031154015
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,120,1342,1341,2683,50.01863585538576,49.98136414461424
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,121,1249,961,2210,56.515837104072396,43.484162895927604
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,122,1296,1219,2515,51.53081510934394,48.46918489065607
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,123,1277,913,2190,58.31050228310502,41.68949771689498
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,124,1229,1227,2456,50.04071661237784,49.95928338762215
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,125,1362,1127,2489,54.720771394134196,45.27922860586581
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,126,1377,942,2319,59.37904269081501,40.620957309184995
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,127,1297,895,2192,59.169708029197075,40.83029197080292
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,128,1442,952,2394,60.23391812865497,39.76608187134503
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,129,1185,1058,2243,52.83102987070887,47.168970129291125
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,130,1288,1165,2453,52.5071341214839,47.492865878516106
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,131,1269,950,2219,57.18792248760703,42.81207751239297
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,132,1286,973,2259,56.92784417884019,43.07215582115981
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,133,1325,1145,2470,53.64372469635627,46.35627530364373
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,134,1325,1145,2470,53.64372469635627,46.35627530364373
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,135,1158,1169,2327,49.763644177051994,50.236355822948
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,136,1132,898,2030,55.76354679802956,44.23645320197044
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,137,1342,1190,2532,53.001579778830965,46.998420221169035
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,138,1196,1017,2213,54.04428377767736,45.95571622232264
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,139,1339,1073,2412,55.51409618573798,44.485903814262024
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,140,1215,1041,2256,53.8563829787234,46.1436170212766
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,141,1084,1072,2156,50.278293135435995,49.721706864564005
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,142,1331,1354,2685,49.571694599627556,50.428305400372444
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,143,1248,969,2217,56.292286874154264,43.707713125845736
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,144,1304,1035,2339,55.75032064985036,44.249679350149634
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,145,1336,1189,2525,52.910891089108915,47.089108910891085
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,146,1273,812,2085,61.05515587529976,38.94484412470024
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,147,1338,1195,2533,52.82273983418872,47.17726016581129
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,148,1353,831,2184,61.95054945054945,38.04945054945055
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,149,1101,1133,2234,49.28379588182632,50.71620411817368
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,150,1266,1195,2461,51.442503047541656,48.55749695245835
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,151,1342,1256,2598,51.65511932255581,48.34488067744419
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,152,1343,1150,2493,53.87083834737264,46.12916165262735
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,153,1084,968,2052,52.826510721247566,47.173489278752434
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,154,1296,1117,2413,53.70907583920431,46.29092416079569
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,155,1183,1181,2364,50.04230118443317,49.957698815566836
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,156,1205,671,1876,64.23240938166312,35.76759061833689
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,157,1322,1060,2382,55.499580184718724,44.500419815281276
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,158,1239,1082,2321,53.38216286083585,46.61783713916415
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,159,1349,1009,2358,57.20949957591179,42.790500424088215
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,160,1413,1057,2470,57.20647773279352,42.79352226720648
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,161,1367,1189,2556,53.48200312989045,46.51799687010955
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,162,1284,1146,2430,52.8395061728395,47.160493827160494
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,163,1364,1249,2613,52.20053578262534,47.79946421737466
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,164,1144,845,1989,57.51633986928104,42.48366013071895
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,165,1134,984,2118,53.54107648725213,46.45892351274787
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,166,1218,1016,2234,54.521038495971354,45.478961504028646
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,167,1312,1035,2347,55.901150404772046,44.098849595227954
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,168,1317,1199,2516,52.3449920508744,47.6550079491256
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,169,1316,1227,2543,51.749901690916246,48.25009830908376
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,170,1116,1031,2147,51.9795062878435,48.0204937121565
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,171,1323,1220,2543,52.025167125442394,47.97483287455761
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,172,1451,1100,2551,56.8796550372403,43.1203449627597
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,173,1222,1104,2326,52.53654342218401,47.463456577816
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,174,1212,1219,2431,49.85602632661456,50.14397367338543
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,175,1322,990,2312,57.17993079584775,42.82006920415225
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,176,1167,939,2106,55.41310541310541,44.58689458689459
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,177,1313,1211,2524,52.020602218700475,47.979397781299525
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,178,1434,1024,2458,58.34011391375101,41.65988608624898
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,179,1246,1152,2398,51.959966638865716,48.04003336113428
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,180,1180,965,2145,55.011655011655016,44.988344988344984
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,181,1167,758,1925,60.62337662337662,39.37662337662338
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,182,1326,968,2294,57.80296425457716,42.19703574542284
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,183,1096,938,2034,53.88397246804326,46.11602753195674
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,184,1293,804,2097,61.659513590844064,38.340486409155936
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,185,1338,849,2187,61.179698216735254,38.820301783264746
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,186,1329,1009,2338,56.84345594525235,43.15654405474765
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,187,1306,1266,2572,50.77760497667185,49.22239502332815
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,188,1334,1179,2513,53.08396339037007,46.91603660962993
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,189,1258,959,2217,56.74334686513306,43.25665313486694
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,190,1356,922,2278,59.525899912203684,40.47410008779631
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,191,1232,901,2133,57.759024847632446,42.240975152367554
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,192,1349,1162,2511,53.72361608920748,46.27638391079251
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,193,1288,1245,2533,50.848795894196606,49.151204105803394
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,194,1201,1063,2264,53.04770318021201,46.95229681978799
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,195,1193,901,2094,56.97230181470869,43.02769818529131
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,196,1228,828,2056,59.72762645914397,40.27237354085603
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,197,1258,1030,2288,54.98251748251748,45.01748251748251
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,198,1382,840,2222,62.1962196219622,37.80378037803781
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,199,1297,969,2266,57.23742277140336,42.76257722859665
multiple_runs_DB_LowThreat_2_20260407_163954.csv,multiple_runs_DB_LowThreat_2_20260407_163954.csv,No ACE,DB,200,1227,1381,2608,47.04754601226993,52.95245398773007
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,1,1355,962,2317,58.48079413034096,41.51920586965904
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,2,1386,845,2231,62.124607799193186,37.875392200806814
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,3,1350,1150,2500,54.0,46.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,4,1322,939,2261,58.46970367094207,41.53029632905793
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,5,1353,926,2279,59.36814392277314,40.63185607722685
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,6,1293,944,2237,57.80062583817613,42.19937416182387
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,7,1257,1222,2479,50.705929810407426,49.294070189592574
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,8,1335,1173,2508,53.22966507177034,46.770334928229666
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,9,1134,964,2098,54.05147759771211,45.94852240228789
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,10,1485,928,2413,61.54164939908827,38.45835060091173
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,11,1184,1080,2264,52.29681978798587,47.70318021201413
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,12,1309,928,2237,58.51586946803755,41.48413053196245
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,13,1456,720,2176,66.91176470588235,33.088235294117645
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,14,1327,1218,2545,52.14145383104126,47.858546168958746
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,15,1335,982,2317,57.61760897712559,42.38239102287441
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,16,1327,865,2192,60.53832116788321,39.46167883211679
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,17,1281,980,2261,56.656346749226,43.343653250774
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,18,1244,1005,2249,55.31347265451312,44.68652734548688
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,19,1299,1070,2369,54.8332629801604,45.166737019839594
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,20,1186,1105,2291,51.76778699257966,48.23221300742034
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,21,1347,1311,2658,50.67720090293454,49.32279909706546
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,22,1387,875,2262,61.317418213969944,38.68258178603006
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,23,1140,1097,2237,50.96110862762628,49.03889137237372
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,24,1200,884,2084,57.58157389635316,42.41842610364684
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,25,1368,1212,2580,53.02325581395348,46.97674418604651
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,26,1331,1000,2331,57.0999570999571,42.9000429000429
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,27,1371,1074,2445,56.07361963190184,43.92638036809816
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,28,1131,1178,2309,48.98224339540927,51.01775660459074
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,29,970,1085,2055,47.201946472019465,52.798053527980535
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,30,1115,1059,2174,51.28794848206072,48.71205151793928
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,31,1084,1126,2210,49.049773755656105,50.95022624434389
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,32,1105,1023,2128,51.9266917293233,48.07330827067669
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,33,1379,1156,2535,54.39842209072978,45.60157790927022
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,34,1105,1043,2148,51.44320297951583,48.55679702048417
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,35,1343,971,2314,58.03802938634399,41.96197061365601
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,36,1252,1166,2418,51.77832919768404,48.22167080231596
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,37,1321,941,2262,58.39964633068081,41.60035366931918
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,38,1359,1168,2527,53.77918480411555,46.22081519588445
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,39,1161,1088,2249,51.622943530457974,48.37705646954202
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,40,1285,936,2221,57.85682125168843,42.14317874831157
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,41,1154,950,2104,54.84790874524715,45.152091254752854
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,42,1323,1132,2455,53.890020366598776,46.109979633401224
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,43,1251,1302,2553,49.00117508813161,50.99882491186839
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,44,1332,1104,2436,54.679802955665025,45.320197044334975
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,45,1019,1049,2068,49.27466150870406,50.725338491295936
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,46,1346,928,2274,59.19085312225154,40.80914687774846
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,47,1224,1174,2398,51.04253544620517,48.95746455379483
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,48,1326,961,2287,57.979886313948406,42.020113686051594
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,49,1453,1299,2752,52.797965116279066,47.20203488372093
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,50,1322,1125,2447,54.02533714752759,45.97466285247241
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,51,1158,862,2020,57.32673267326732,42.67326732673267
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,52,1396,1075,2471,56.49534601375961,43.504653986240385
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,53,1289,1000,2289,56.31280034949759,43.6871996505024
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,54,1306,908,2214,58.988256549232155,41.01174345076784
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,55,1316,1216,2532,51.97472353870458,48.02527646129542
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,56,1229,970,2199,55.88904047294224,44.11095952705775
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,57,1349,878,2227,60.57476425684778,39.42523574315222
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,58,1301,1155,2456,52.97231270358306,47.027687296416936
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,59,1404,1309,2713,51.75082934021379,48.249170659786216
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,60,1175,1231,2406,48.83624272651704,51.16375727348296
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,61,1378,1213,2591,53.184098803550754,46.815901196449246
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,62,1358,1071,2429,55.907780979827095,44.09221902017291
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,63,1265,1249,2514,50.318217979315826,49.68178202068417
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,64,1263,1229,2492,50.68218298555377,49.31781701444623
multiple_runs_DB_ModerateThreat_20260407_174756.csv,multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,65,1372,870,2242,61.195361284567355,38.804638715432645
